Capture: /home/fc9190n/FP-check-capture.core
Analysed: Sun Aug  9 04:48:18 PM BST 2026

===== windows.pslist =====
Volatility 3 Framework 2.28.2

PID	PPID	ImageFileName	Offset(V)	Threads	Handles	SessionId	Wow64	CreateTime	ExitTime	File output
1084	svchost.exe	0x1b082c10000	False	False	False	\Windows\System32\en-US\avrt.dll.mui
1084	svchost.exe	0x1b082e50000	False	False	False	\Windows\SystemResources\wdc.dll.mun
1084	svchost.exe	0x1b082d30000	False	False	False	\Windows\System32\drivers\en-US\vmbus.sys.mui
1084	svchost.exe	0x1b082cf0000	False	False	False	\Windows\System32\drivers\vmbus.sys
1084	svchost.exe	0x1b082c80000	False	False	False	\Windows\System32\drivers\fastfat.sys
1084	svchost.exe	0x1b082d80000	False	False	False	\Windows\System32\wdc.dll
1084	svchost.exe	0x1b082d40000	False	False	False	\Windows\System32\rpchttp.dll
1084	svchost.exe	0x1b082f00000	False	False	False	\ProgramData\Microsoft\Windows Defender\Platform\4.18.26060.3008-0\MpSvc.dll
1084	svchost.exe	0x1b082ee0000	False	False	False	\Windows\System32\en-US\wdc.dll.mui
1084	svchost.exe	0x1b0854d0000	False	False	False	\Windows\System32\ualapi.dll
1084	svchost.exe	0x1b084860000	False	False	False	\Windows\System32\en-US\Windows.Media.dll.mui
1084	svchost.exe	0x1b083af0000	False	False	False	\Windows\System32\msdt.exe
1084	svchost.exe	0x1b083ab0000	False	False	False	\Windows\System32\Windows.Networking.Sockets.PushEnabledApplication.dll
1084	svchost.exe	0x1b083650000	False	False	False	\Windows\System32\en-US\osk.exe.mui
1084	svchost.exe	0x1b0835a0000	False	False	False	\Windows\System32\osk.exe
1084	svchost.exe	0x1b083590000	False	False	False	\Windows\System32\en-US\perfdisk.dll.mui
1084	svchost.exe	0x1b083aa0000	False	False	False	\Windows\System32\en-US\mfmediaengine.dll.mui
1084	svchost.exe	0x1b083660000	False	False	False	\Windows\System32\MFMediaEngine.dll
1084	svchost.exe	0x1b083ae0000	False	False	False	\Windows\System32\defragres.dll
1084	svchost.exe	0x1b083ad0000	False	False	False	\Windows\System32\en-US\Windows.Networking.Sockets.PushEnabledApplication.dll.mui
1084	svchost.exe	0x1b084010000	False	False	False	\Windows\System32\en-US\netshell.dll.mui
1084	svchost.exe	0x1b083c90000	False	False	False	\Windows\System32\drivers\wd\WdFilter.sys
1084	svchost.exe	0x1b083c80000	False	False	False	\Windows\System32\en-US\msdt.exe.mui
1084	svchost.exe	0x1b083b60000	False	False	False	\Windows\SystemResources\msdt.exe.mun
1084	svchost.exe	0x1b083dd0000	False	False	False	\Windows\SystemResources\netshell.dll.mun
1084	svchost.exe	0x1b083d30000	False	False	False	\Windows\System32\netshell.dll
1084	svchost.exe	0x1b084090000	False	False	False	\Windows\System32\Windows.Media.dll
1084	svchost.exe	0x1b084020000	False	False	False	\Windows\System32\drivers\msquic.sys
1084	svchost.exe	0x1b084fe0000	False	False	False	\Windows\SystemResources\ntshrui.dll.mun
1084	svchost.exe	0x1b084e80000	False	False	False	\Windows\System32\DMPushRouterCore.dll
1084	svchost.exe	0x1b084a30000	False	False	False	\Windows\System32\en-US\WMPDMC.exe.mui
1084	svchost.exe	0x1b084890000	False	False	False	\Windows\System32\WMPDMC.exe
1084	svchost.exe	0x1b084870000	False	False	False	\Windows\System32\drivers\ndiscap.sys
1084	svchost.exe	0x1b084e70000	False	False	False	\Windows\System32\en-US\UIRibbon.dll.mui
1084	svchost.exe	0x1b084a40000	False	False	False	\Windows\System32\UIRibbon.dll
1084	svchost.exe	0x1b084f60000	False	False	False	\Windows\System32\ntshrui.dll
1084	svchost.exe	0x1b084f50000	False	False	False	\Windows\System32\en-US\dmpushroutercore.dll.mui
1084	svchost.exe	0x1b085490000	False	False	False	\Windows\System32\en-US\bootux.dll.mui
1084	svchost.exe	0x1b085040000	False	False	False	\Windows\System32\Dism.exe
1084	svchost.exe	0x1b085030000	False	False	False	\Windows\System32\en-US\ntshrui.dll.mui
1084	svchost.exe	0x1b0850b0000	False	False	False	\Windows\System32\bootux.dll
1084	svchost.exe	0x1b0850a0000	False	False	False	\Windows\System32\d3d10core.dll
1084	svchost.exe	0x1b0854b0000	False	False	False	\Windows\System32\drivers\mpsdrv.sys
1084	svchost.exe	0x1b0854a0000	False	False	False	\Windows\System32\en-US\csrsrv.dll.mui
1084	svchost.exe	0x1b0857b0000	False	False	False	\Windows\System32\rdpendp.dll
1084	svchost.exe	0x1b085620000	False	False	False	\Windows\System32\dimsjob.dll
1084	svchost.exe	0x1b0855a0000	False	False	False	\Windows\System32\en-US\appinfo.dll.mui
1084	svchost.exe	0x1b085530000	False	False	False	\Windows\System32\MinstoreEvents.dll
1084	svchost.exe	0x1b085520000	False	False	False	\Program Files\Windows Media Player\en-US\WMPMediaSharing.dll.mui
1084	svchost.exe	0x1b0854f0000	False	False	False	\Program Files\Windows Media Player\WMPMediaSharing.dll
1084	svchost.exe	0x1b085560000	False	False	False	\Windows\System32\appinfo.dll
1084	svchost.exe	0x1b085540000	False	False	False	\Windows\System32\winml.dll
1084	svchost.exe	0x1b085610000	False	False	False	\Windows\System32\en-US\NetSetupSvc.dll.mui
1084	svchost.exe	0x1b0855b0000	False	False	False	\Windows\System32\NetSetupSvc.dll
1084	svchost.exe	0x1b085680000	False	False	False	\Windows\System32\en-US\SystemEventsBrokerServer.dll.mui
1084	svchost.exe	0x1b085640000	False	False	False	\Windows\System32\SystemEventsBrokerServer.dll
1084	svchost.exe	0x1b085630000	False	False	False	\Windows\System32\en-US\dimsjob.dll.mui
1084	svchost.exe	0x1b0857a0000	False	False	False	\Windows\System32\en-US\Windows.Networking.dll.mui
1084	svchost.exe	0x1b085690000	False	False	False	\Windows\System32\Windows.Networking.dll
1084	svchost.exe	0x1b085870000	False	False	False	\Windows\System32\drivers\SerCx.sys
1084	svchost.exe	0x1b085830000	False	False	False	\Windows\System32\sstpsvc.dll
1084	svchost.exe	0x1b085810000	False	False	False	\Windows\SystemResources\Chakra.dll.mun
1084	svchost.exe	0x1b085800000	False	False	False	\Windows\System32\en-US\rdpendp.dll.mui
1084	svchost.exe	0x1b085860000	False	False	False	\Windows\System32\en-US\sstpsvc.dll.mui
1084	svchost.exe	0x1b085990000	False	False	False	\Windows\System32\en-US\microsoft-windows-pdc.dll.mui
1084	svchost.exe	0x1b0858c0000	False	False	False	\Windows\System32\l2nacp.dll
1084	svchost.exe	0x1b085890000	False	False	False	\Windows\System32\drivers\en-US\fltmgr.sys.mui
1084	svchost.exe	0x1b0858a0000	False	False	False	\Windows\System32\en-US\aclui.dll.mui
1084	svchost.exe	0x1b0858f0000	False	False	False	\Windows\System32\drivers\fltMgr.sys
1084	svchost.exe	0x1b0858e0000	False	False	False	\Windows\System32\en-US\l2nacp.dll.mui
1084	svchost.exe	0x1b085970000	False	False	False	\Windows\System32\microsoft-windows-pdc.dll
1084	svchost.exe	0x1b0859d0000	False	False	False	\Windows\SystemResources\ETWCoreUIComponentsResources.dll.mun
1084	svchost.exe	0x1b0859a0000	False	False	False	\Windows\System32\en-US\pdh.dll.mui
1084	svchost.exe	0x1b086440000	False	False	False	\Windows\System32\aclui.dll
1084	svchost.exe	0x1b0863c0000	False	False	False	\Windows\System32\msTextPrediction.dll
1084	svchost.exe	0x1b085c00000	False	False	False	\Windows\System32\Chakra.dll
1084	svchost.exe	0x1b086570000	False	False	False	\Windows\System32\pdh.dll
1084	svchost.exe	0x1b0864d0000	False	False	False	\Windows\SystemResources\aclui.dll.mun
1084	svchost.exe	0x1b0dfab0000	False	False	False	\Windows\SystemResources\usercpl.dll.mun
1084	svchost.exe	0x1b0dd660000	False	False	False	\Windows\System32\wpd_ci.dll
1084	svchost.exe	0x1b0db1b0000	False	False	False	\Windows\System32\en-US\svchost.exe.mui
1084	svchost.exe	0x1b0db400000	False	False	False	\Windows\System32\wevtapi.dll
1084	svchost.exe	0x1b0db4f0000	False	False	False	\Windows\System32\en-US\combase.dll.mui
1084	svchost.exe	0x1b0db4d0000	False	False	False	\Windows\System32\en-US\wevtapi.dll.mui
1084	svchost.exe	0x1b0db4c0000	False	False	False	\Windows\System32\en-US\wecsvc.dll.mui
1084	svchost.exe	0x1b0db4e0000	False	False	False	\Windows\System32\en-US\mpssvc.dll.mui
1084	svchost.exe	0x1b0db540000	False	False	False	\Windows\System32\mbsmsapi.dll
1084	svchost.exe	0x1b0db500000	False	False	False	\Windows\System32\wecsvc.dll
1084	svchost.exe	0x1b0db5f0000	False	False	False	\Windows\System32\en-US\wpd_ci.dll.mui
1084	svchost.exe	0x1b0dd4c0000	False	False	False	\Windows\System32\OpenSSH\ssh-agent.exe
1084	svchost.exe	0x1b0dd200000	False	False	False	\Windows\System32\en-US\KernelBase.dll.mui
1084	svchost.exe	0x1b0dd350000	False	False	False	\Windows\System32\Windows.Networking.Vpn.dll
1084	svchost.exe	0x1b0dd540000	False	False	False	\Windows\System32\MPSSVC.dll
1084	svchost.exe	0x1b0def10000	False	False	False	\Windows\System32\en-US\wevtsvc.dll.mui
1084	svchost.exe	0x1b0de300000	False	False	False	\Windows\System32\winhttp.dll
1084	svchost.exe	0x1b0dd820000	False	False	False	\Windows\System32\en-US\user32.dll.mui
1084	svchost.exe	0x1b0dd6e0000	False	False	False	\Program Files\Windows Media Player\wmpnetwk.exe
1084	svchost.exe	0x1b0dd6d0000	False	False	False	\Program Files\Windows NT\Accessories\en-US\wordpad.exe.mui
1084	svchost.exe	0x1b0dd6a0000	False	False	False	\Windows\System32\deviceregistration.dll
1084	svchost.exe	0x1b0dd7e0000	False	False	False	\Windows\System32\wbem\WinMgmtR.dll
1084	svchost.exe	0x1b0dd7d0000	False	False	False	\Program Files\Windows Media Player\en-US\wmpnetwk.exe.mui
1084	svchost.exe	0x1b0dd800000	False	False	False	\Windows\System32\en-US\dot3svc.dll.mui
1084	svchost.exe	0x1b0dd7f0000	False	False	False	\Windows\System32\wbem\en-US\WinMgmtR.dll.mui
1084	svchost.exe	0x1b0dd810000	False	False	False	\Windows\System32\drivers\en-US\afd.sys.mui
1084	svchost.exe	0x1b0ddca0000	False	False	False	\Windows\System32\drivers\winnat.sys
1084	svchost.exe	0x1b0ddc20000	False	False	False	\Windows\System32\WsmRes.dll
1084	svchost.exe	0x1b0ddb20000	False	False	False	\Windows\System32\dot3svc.dll
1084	svchost.exe	0x1b0dd830000	False	False	False	\Program Files\Windows NT\Accessories\wordpad.exe
1084	svchost.exe	0x1b0ddb70000	False	False	False	\Windows\System32\drivers\afd.sys
1084	svchost.exe	0x1b0ddc40000	False	False	False	\Windows\System32\en-US\WsmRes.dll.mui
1084	svchost.exe	0x1b0dddf0000	False	False	False	\Windows\System32\wininet.dll
1084	svchost.exe	0x1b0ddd00000	False	False	False	\Windows\System32\winlogon.exe
1084	svchost.exe	0x1b0ddcf0000	False	False	False	\Windows\System32\drivers\en-US\winnat.sys.mui
1084	svchost.exe	0x1b0ddde0000	False	False	False	\Windows\System32\en-US\winlogon.exe.mui
1084	svchost.exe	0x1b0de2f0000	False	False	False	\Windows\System32\en-US\wininet.dll.mui
1084	svchost.exe	0x1b0ded10000	False	False	False	\Windows\System32\en-US\mscms.dll.mui
1084	svchost.exe	0x1b0de970000	False	False	False	\Windows\System32\en-US\Windows.UI.Immersive.dll.mui
1084	svchost.exe	0x1b0de790000	False	False	False	\Windows\System32\Windows.UI.Immersive.dll
1084	svchost.exe	0x1b0de420000	False	False	False	\Windows\System32\wuaueng.dll
1084	svchost.exe	0x1b0de410000	False	False	False	\Windows\System32\en-US\winhttp.dll.mui
1084	svchost.exe	0x1b0de780000	False	False	False	\Windows\System32\en-US\wuaueng.dll.mui
1084	svchost.exe	0x1b0de8d0000	False	False	False	\Windows\SystemResources\Windows.UI.Immersive.dll.mun
1084	svchost.exe	0x1b0dec40000	False	False	False	\Windows\System32\en-US\WinSAT.exe.mui
1084	svchost.exe	0x1b0de980000	False	False	False	\Windows\System32\WinSAT.exe
1084	svchost.exe	0x1b0dec60000	False	False	False	\Windows\System32\mscms.dll
1084	svchost.exe	0x1b0dedf0000	False	False	False	\Windows\System32\wer.dll
1084	svchost.exe	0x1b0ded50000	False	False	False	\ProgramData\Microsoft\Windows Defender\Platform\4.18.26060.3008-0\en-US\MpEvMsg.dll.mui
1084	svchost.exe	0x1b0ded20000	False	False	False	\ProgramData\Microsoft\Windows Defender\Platform\4.18.26060.3008-0\MpEvMsg.dll
1084	svchost.exe	0x1b0ded60000	False	False	False	\Windows\System32\drivers\FWPKCLNT.SYS
1084	svchost.exe	0x1b0deee0000	False	False	False	\Windows\System32\wephostsvc.dll
1084	svchost.exe	0x1b0deed0000	False	False	False	\Windows\System32\en-US\wer.dll.mui
1084	svchost.exe	0x1b0deef0000	False	False	False	\Windows\System32\en-US\wephostsvc.dll.mui
1084	svchost.exe	0x1b0def00000	False	False	False	\Windows\System32\en-US\webauthn.dll.mui
1084	svchost.exe	0x1b0df600000	False	False	False	\Windows\System32\drivers\vhdmp.sys
1084	svchost.exe	0x1b0df380000	False	False	False	\Windows\System32\wcmsvc.dll
1084	svchost.exe	0x1b0df340000	False	False	False	\Windows\System32\AuthHost.exe
1084	svchost.exe	0x1b0df200000	False	False	False	\Windows\System32\webio.dll
1084	svchost.exe	0x1b0def20000	False	False	False	\Windows\System32\win32kbase.sys
1084	svchost.exe	0x1b0df2b0000	False	False	False	\Windows\System32\webauthn.dll
1084	svchost.exe	0x1b0df370000	False	False	False	\Windows\System32\en-US\AuthHost.exe.mui
1084	svchost.exe	0x1b0df570000	False	False	False	\Windows\System32\drivers\volsnap.sys
1084	svchost.exe	0x1b0df4a0000	False	False	False	\Windows\System32\wbem\vpnclientpsprovider.dll
1084	svchost.exe	0x1b0df490000	False	False	False	\Windows\System32\en-US\wcmsvc.dll.mui
1084	svchost.exe	0x1b0df550000	False	False	False	\Windows\System32\wbem\en-US\vpnclientpsprovider.dll.mui
1084	svchost.exe	0x1b0df5f0000	False	False	False	\Windows\System32\drivers\en-US\volsnap.sys.mui
1084	svchost.exe	0x1b0df760000	False	False	False	\Windows\System32\microsoft-windows-system-events.dll
1084	svchost.exe	0x1b0df720000	False	False	False	\Windows\System32\umpnpmgr.dll
1084	svchost.exe	0x1b0df6f0000	False	False	False	\Windows\System32\drivers\vdrvroot.sys
1084	svchost.exe	0x1b0df6e0000	False	False	False	\Windows\System32\drivers\en-US\vhdmp.sys.mui
1084	svchost.exe	0x1b0df710000	False	False	False	\Windows\System32\drivers\en-US\vdrvroot.sys.mui
1084	svchost.exe	0x1b0df750000	False	False	False	\Windows\System32\en-US\umpnpmgr.dll.mui
1084	svchost.exe	0x1b0df8b0000	False	False	False	\Windows\System32\dsreg.dll
1084	svchost.exe	0x1b0df810000	False	False	False	\Windows\System32\profsvc.dll
1084	svchost.exe	0x1b0df7e0000	False	False	False	\Windows\System32\en-US\microsoft-windows-system-events.dll.mui
1084	svchost.exe	0x1b0df8a0000	False	False	False	\Windows\System32\en-US\profsvc.dll.mui
1084	svchost.exe	0x1b0df9f0000	False	False	False	\Windows\System32\usercpl.dll
1084	svchost.exe	0x1b0e3400000	False	False	False	\Windows\System32\SrvMgrInst.dll
1084	svchost.exe	0x1b0e1d80000	False	False	False	\Windows\System32\en-US\ws2_32.dll.mui
1084	svchost.exe	0x1b0e05f0000	False	False	False	\Windows\System32\mstscax.dll
1084	svchost.exe	0x1b0dff90000	False	False	False	\Windows\System32\en-US\tzutil.exe.mui
1084	svchost.exe	0x1b0dff70000	False	False	False	\Windows\System32\drivers\en-US\luafv.sys.mui
1084	svchost.exe	0x1b0dfb60000	False	False	False	\Windows\System32\diagtrack.dll
1084	svchost.exe	0x1b0dfb50000	False	False	False	\Windows\System32\en-US\usercpl.dll.mui
1084	svchost.exe	0x1b0dff40000	False	False	False	\Windows\System32\drivers\luafv.sys
1084	svchost.exe	0x1b0dff80000	False	False	False	\Windows\System32\tzutil.exe
1084	svchost.exe	0x1b0dffb0000	False	False	False	\Windows\System32\en-US\tzsyncres.dll.mui
1084	svchost.exe	0x1b0dffa0000	False	False	False	\Windows\System32\tzsyncres.dll
1084	svchost.exe	0x1b0dffc0000	False	False	False	\Windows\SystemResources\twinui.appcore.dll.mun
1084	svchost.exe	0x1b0dfff0000	False	False	False	\Windows\System32\en-US\w32time.dll.mui
1084	svchost.exe	0x1b0e0420000	False	False	False	\Windows\System32\tssdjet.dll
1084	svchost.exe	0x1b0e0340000	False	False	False	\Windows\System32\w32time.dll
1084	svchost.exe	0x1b0e0320000	False	False	False	\Windows\System32\en-US\twinui.appcore.dll.mui
1084	svchost.exe	0x1b0e0200000	False	False	False	\Windows\System32\twinui.appcore.dll
1084	svchost.exe	0x1b0e0410000	False	False	False	\Windows\System32\en-US\ptpprov.dll.mui
1084	svchost.exe	0x1b0e03d0000	False	False	False	\Windows\System32\ptpprov.dll
1084	svchost.exe	0x1b0e0490000	False	False	False	\Windows\System32\drivers\en-US\tsusbhub.sys.mui
1084	svchost.exe	0x1b0e0460000	False	False	False	\Windows\System32\drivers\tsusbhub.sys
1084	svchost.exe	0x1b0e0450000	False	False	False	\Windows\System32\en-US\tssdjet.dll.mui
1084	svchost.exe	0x1b0e05e0000	False	False	False	\Windows\System32\en-US\termsrv.dll.mui
1084	svchost.exe	0x1b0e04a0000	False	False	False	\Windows\System32\termsrv.dll
1084	svchost.exe	0x1b0e1520000	False	False	False	\Windows\System32\en-US\schedsvc.dll.mui
1084	svchost.exe	0x1b0e10b0000	False	False	False	\Windows\System32\en-US\lsm.dll.mui
1084	svchost.exe	0x1b0e0f50000	False	False	False	\Windows\System32\umrdp.dll
1084	svchost.exe	0x1b0e0f20000	False	False	False	\Windows\System32\en-US\mstscax.dll.mui
1084	svchost.exe	0x1b0e0e80000	False	False	False	\Windows\SystemResources\mstscax.dll.mun
1084	svchost.exe	0x1b0e0fd0000	False	False	False	\Windows\System32\lsm.dll
1084	svchost.exe	0x1b0e0fc0000	False	False	False	\Windows\System32\en-US\umrdp.dll.mui
1084	svchost.exe	0x1b0e10f0000	False	False	False	\Windows\System32\drivers\tcpip.sys
1084	svchost.exe	0x1b0e10e0000	False	False	False	\Windows\System32\drivers\en-US\tsusbflt.sys.mui
1084	svchost.exe	0x1b0e10c0000	False	False	False	\Windows\System32\drivers\TsUsbFlt.sys
1084	svchost.exe	0x1b0e1450000	False	False	False	\Windows\System32\schedsvc.dll
1084	svchost.exe	0x1b0e1410000	False	False	False	\Windows\System32\drivers\en-US\tcpip.sys.mui
1084	svchost.exe	0x1b0e1b90000	False	False	False	\Windows\System32\drivers\spaceparser.sys
1084	svchost.exe	0x1b0e1940000	False	False	False	\Windows\System32\StorSvc.dll
1084	svchost.exe	0x1b0e1620000	False	False	False	\Windows\Sysmon64.exe
1084	svchost.exe	0x1b0e1530000	False	False	False	\Windows\System32\sdprov.dll
1084	svchost.exe	0x1b0e1b70000	False	False	False	\Windows\System32\spaceman.exe
1084	svchost.exe	0x1b0e1a40000	False	False	False	\Windows\System32\LicenseManager.dll
1084	svchost.exe	0x1b0e1d30000	False	False	False	\Windows\System32\drivers\disk.sys
1084	svchost.exe	0x1b0e1bf0000	False	False	False	\Windows\System32\drivers\spaceport.sys
1084	svchost.exe	0x1b0e1bb0000	False	False	False	\Windows\System32\SpaceAgent.exe
1084	svchost.exe	0x1b0e1cc0000	False	False	False	\Windows\System32\en-US\storagewmi.dll.mui
1084	svchost.exe	0x1b0e1d50000	False	False	False	\Windows\System32\en-US\Windows.StateRepository.dll.mui
1084	svchost.exe	0x1b0e1d60000	False	False	False	\Windows\System32\drivers\en-US\srv2.sys.mui
1084	svchost.exe	0x1b0e31b0000	False	False	False	\Windows\System32\tpmvsc.dll
1084	svchost.exe	0x1b0e2700000	False	False	False	\Windows\System32\Windows.StateRepository.dll
1084	svchost.exe	0x1b0e2520000	False	False	False	\Windows\System32\TieringEngineService.exe
1084	svchost.exe	0x1b0e1f00000	False	False	False	\Windows\System32\storagewmi.dll
1084	svchost.exe	0x1b0e1d90000	False	False	False	\Windows\System32\SettingsHandlers_StorageSense.dll
1084	svchost.exe	0x1b0e21e0000	False	False	False	\Windows\System32\mispace.dll
1084	svchost.exe	0x1b0e2650000	False	False	False	\Windows\System32\drivers\Classpnp.sys
1084	svchost.exe	0x1b0e2580000	False	False	False	\Windows\System32\drivers\storport.sys
1084	svchost.exe	0x1b0e26c0000	False	False	False	\Windows\System32\drivers\ataport.sys
1084	svchost.exe	0x1b0e2e60000	False	False	False	\Windows\System32\drivers\en-US\smbdirect.sys.mui
1084	svchost.exe	0x1b0e2d50000	False	False	False	\Windows\System32\drivers\srv2.sys
1084	svchost.exe	0x1b0e2d00000	False	False	False	\Windows\System32\wkssvc.dll
1084	svchost.exe	0x1b0e2e20000	False	False	False	\Windows\System32\drivers\smbdirect.sys
1084	svchost.exe	0x1b0e2f10000	False	False	False	\Windows\System32\drivers\en-US\mrxsmb.sys.mui
1084	svchost.exe	0x1b0e2e70000	False	False	False	\Windows\System32\drivers\mrxsmb.sys
1084	svchost.exe	0x1b0e2f30000	False	False	False	\Windows\System32\smartscreen.exe
1084	svchost.exe	0x1b0e32f0000	False	False	False	\Windows\System32\Windows.Shell.StartLayoutPopulationEvents.dll
1084	svchost.exe	0x1b0e3270000	False	False	False	\Windows\System32\WinSCard.dll
1084	svchost.exe	0x1b0e3220000	False	False	False	\Windows\System32\ScDeviceEnum.dll
1084	svchost.exe	0x1b0e3210000	False	False	False	\Windows\System32\en-US\tpmvsc.dll.mui
1084	svchost.exe	0x1b0e3260000	False	False	False	\Windows\System32\en-US\ScDeviceEnum.dll.mui
1084	svchost.exe	0x1b0e32c0000	False	False	False	\Windows\System32\wbem\silprovider.dll
1084	svchost.exe	0x1b0e32b0000	False	False	False	\Windows\System32\en-US\WinSCard.dll.mui
1084	svchost.exe	0x1b0e32e0000	False	False	False	\Windows\System32\wbem\en-US\silprovider.dll.mui
1084	svchost.exe	0x1b0e33b0000	False	False	False	\Windows\System32\en-US\shsvcs.dll.mui
1084	svchost.exe	0x1b0e3310000	False	False	False	\Windows\System32\shsvcs.dll
1084	svchost.exe	0x1b0e3300000	False	False	False	\Windows\System32\en-US\Windows.Shell.StartLayoutPopulationEvents.dll.mui
1084	svchost.exe	0x1b0e3350000	False	False	False	\Windows\SystemResources\shsvcs.dll.mun
1084	svchost.exe	0x1b0e33e0000	False	False	False	\Windows\System32\osbaseln.dll
1084	svchost.exe	0x1b0e33c0000	False	False	False	\Windows\System32\ConnectedAccountState.dll
1084	svchost.exe	0x1b0e33f0000	False	False	False	\Windows\System32\en-US\osbaseln.dll.mui
1084	svchost.exe	0x1b0e58c0000	False	False	False	\Windows\System32\ActionCenter.dll
1084	svchost.exe	0x1b0e44a0000	False	False	False	\Windows\System32\en-US\radardt.dll.mui
1084	svchost.exe	0x1b0e4020000	False	False	False	\Windows\System32\sppcommdlg.dll
1084	svchost.exe	0x1b0e3560000	False	False	False	\Program Files\Windows Defender Advanced Threat Protection\SenseIR.exe
1084	svchost.exe	0x1b0e34d0000	False	False	False	\Windows\System32\wbem\ServerManager.DeploymentProvider.dll
1084	svchost.exe	0x1b0e3430000	False	False	False	\Windows\System32\wbem\mgmtprovider.dll
1084	svchost.exe	0x1b0e3420000	False	False	False	\Windows\System32\en-US\SrvMgrInst.dll.mui
1084	svchost.exe	0x1b0e34b0000	False	False	False	\Windows\System32\wbem\en-US\mgmtprovider.dll.mui
1084	svchost.exe	0x1b0e3540000	False	False	False	\Windows\System32\Configure-SMRemoting.exe
1084	svchost.exe	0x1b0e3530000	False	False	False	\Windows\System32\wbem\en-US\ServerManager.DeploymentProvider.dll.mui
1084	svchost.exe	0x1b0e3550000	False	False	False	\Windows\System32\en-US\Configure-SMRemoting.exe.mui
1084	svchost.exe	0x1b0e3f30000	False	False	False	\Windows\System32\Windows.Security.Credentials.UI.UserConsentVerifier.dll
1084	svchost.exe	0x1b0e3f00000	False	False	False	\Windows\System32\Windows.Internal.SecurityMitigationsBroker.dll
1084	svchost.exe	0x1b0e3900000	False	False	False	\Program Files\Windows Defender Advanced Threat Protection\MsSense.exe
1084	svchost.exe	0x1b0e3f20000	False	False	False	\Windows\System32\en-US\Windows.Internal.SecurityMitigationsBroker.dll.mui
1084	svchost.exe	0x1b0e3f70000	False	False	False	\Windows\System32\slui.exe
1084	svchost.exe	0x1b0e3f60000	False	False	False	\Windows\System32\en-US\Windows.Security.Credentials.UI.UserConsentVerifier.dll.mui
1084	svchost.exe	0x1b0e4010000	False	False	False	\Windows\System32\en-US\slui.exe.mui
1084	svchost.exe	0x1b0e42e0000	False	False	False	\Windows\System32\Windows.UI.Search.dll
1084	svchost.exe	0x1b0e4180000	False	False	False	\Windows\System32\easwrt.dll
1084	svchost.exe	0x1b0e4090000	False	False	False	\Windows\System32\netlogon.dll
1084	svchost.exe	0x1b0e4080000	False	False	False	\Windows\System32\en-US\sppcommdlg.dll.mui
1084	svchost.exe	0x1b0e4170000	False	False	False	\Windows\System32\en-US\netlogon.dll.mui
1084	svchost.exe	0x1b0e42a0000	False	False	False	\Windows\System32\auditcse.dll
1084	svchost.exe	0x1b0e41c0000	False	False	False	\Windows\System32\efswrt.dll
1084	svchost.exe	0x1b0e42d0000	False	False	False	\Windows\System32\en-US\auditcse.dll.mui
1084	svchost.exe	0x1b0e4440000	False	False	False	\Windows\System32\en-US\rstrtmgr.dll.mui
1084	svchost.exe	0x1b0e43f0000	False	False	False	\Windows\System32\en-US\rtutils.dll.mui
1084	svchost.exe	0x1b0e43d0000	False	False	False	\Windows\System32\rtutils.dll
1084	svchost.exe	0x1b0e4400000	False	False	False	\Windows\System32\RstrtMgr.dll
1084	svchost.exe	0x1b0e4470000	False	False	False	\Windows\System32\en-US\radarrs.dll.mui
1084	svchost.exe	0x1b0e4450000	False	False	False	\Windows\System32\radarrs.dll
1084	svchost.exe	0x1b0e4480000	False	False	False	\Windows\System32\radardt.dll
1084	svchost.exe	0x1b0e4e30000	False	False	False	\Windows\System32\d3d11.dll
1084	svchost.exe	0x1b0e48f0000	False	False	False	\Windows\System32\en-US\TSWorkspace.dll.mui
1084	svchost.exe	0x1b0e45e0000	False	False	False	\Windows\System32\en-US\rdpclip.exe.mui
1084	svchost.exe	0x1b0e4530000	False	False	False	\Windows\System32\drivers\en-US\rdbss.sys.mui
1084	svchost.exe	0x1b0e44b0000	False	False	False	\Windows\System32\drivers\rdbss.sys
1084	svchost.exe	0x1b0e4540000	False	False	False	\Windows\System32\rdpclip.exe
1084	svchost.exe	0x1b0e47b0000	False	False	False	\Windows\System32\en-US\rdpcorets.dll.mui
1084	svchost.exe	0x1b0e45f0000	False	False	False	\Windows\System32\rdpcorets.dll
1084	svchost.exe	0x1b0e47c0000	False	False	False	\Windows\System32\TSWorkspace.dll
1084	svchost.exe	0x1b0e4af0000	False	False	False	\Windows\System32\msctfuimanager.dll
1084	svchost.exe	0x1b0e4910000	False	False	False	\Windows\System32\en-US\regsvr32.exe.mui
1084	svchost.exe	0x1b0e4900000	False	False	False	\Windows\System32\regsvr32.exe
1084	svchost.exe	0x1b0e4920000	False	False	False	\Windows\System32\winmde.dll
1084	svchost.exe	0x1b0e4bd0000	False	False	False	\Windows\System32\drivers\refs.sys
1084	svchost.exe	0x1b0e4bc0000	False	False	False	\Windows\System32\en-US\msctfuimanager.dll.mui
1084	svchost.exe	0x1b0e4e20000	False	False	False	\Windows\System32\drivers\en-US\refs.sys.mui
1084	svchost.exe	0x1b0e5560000	False	False	False	\Windows\System32\drivers\agilevpn.sys
1084	svchost.exe	0x1b0e51e0000	False	False	False	\Windows\System32\en-US\sysmain.dll.mui
1084	svchost.exe	0x1b0e50d0000	False	False	False	\Windows\System32\en-US\msdtcVSp1res.dll.mui
